floor1,prob_reach_floor1,prob_complete_after_floor1,floor1_2,prob_reach_floor1_2,prob_complete_after_floor1_2,floor1_2_3,prob_reach_floor1_2_3,prob_complete_after_floor1_2_3,total
529,0.034503,0.07164685292425027,1001,0.027857,0.11206137253379161,1577,0.011537,0.34986,2284
534,0.052241,0.0609139459038858,994,0.017146,0.1382561561189221,1545,0.001831,0.64414,2252
525,0.02388,0.0811894600154765,999,0.024403,0.11917618755716608,1569,0.007588,0.40304,2296
520,0.014267,0.09436879441500223,982,0.00671,0.19156813642141995,1599,0.0319,0.15219,2291
525,0.02388,0.0811894600154765,1000,0.026039,0.11558202443498841,1599,0.0319,0.15219,2281
529,0.034503,0.07164685292425027,990,0.012741,0.1548546539760021,1570,0.008002,0.40158,2288
535,0.056514,0.0589208016905911,957,0.000615,0.3330936531441198,1540,0.001266,0.68798,2292
525,0.02388,0.0811894600154765,966,0.001548,0.27804984797236265,1510,0.000134,0.88401,2267
530,0.037632,0.06939593476131409,1010,0.048204,0.08362570274381714,1570,0.008002,0.40158,2297
533,0.048258,0.06295740354060068,1004,0.033659,0.10193759807570915,1595,0.026909,0.18542,2278
516,0.009099,0.10594756054488935,967,0.001722,0.2721863629482276,1547,0.002073,0.64148,2219
524,0.02167,0.08371250648363103,1012,0.053995,0.07808020250936908,1597,0.029314,0.18339,2264
531,0.041003,0.06719778406910008,985,0.008669,0.17725848744970762,1533,0.000768,0.76307,2280
520,0.014267,0.09436879441500223,976,0.004013,0.22206934473661805,1565,0.006049,0.45153,2232
535,0.056514,0.0589208016905911,1015,0.063715,0.0702681444955853,1574,0.009869,0.35407,2241
532,0.044502,0.06505180923841214,992,0.014832,0.14640728029505454,1574,0.009869,0.35407,2286
529,0.034503,0.07164685292425027,982,0.00671,0.19156813642141995,1565,0.006049,0.45153,2287
502,0.001373,0.15398866884503148,1005,0.03579,0.09870788939133658,1582,0.014835,0.30422,2294
525,0.02388,0.0811894600154765,994,0.017146,0.1382561561189221,1576,0.010979,0.35135,2293
535,0.056514,0.0589208016905911,1005,0.03579,0.09870788939133658,1550,0.002533,0.59829,2296
519,0.01275,0.09717605160425771,965,0.001382,0.28396770626223383,1533,0.000768,0.76307,2215
520,0.014267,0.09436879441500223,1013,0.05705,0.07540939284217735,1581,0.014124,0.30552,2258
525,0.02388,0.0811894600154765,1008,0.042959,0.08944736102149425,1572,0.008891,0.39839,2299
535,0.056514,0.0589208016905911,1010,0.048204,0.08362570274381714,1583,0.015542,0.30283,2285
535,0.056514,0.0589208016905911,982,0.00671,0.19156813642141995,1521,0.000318,0.83168,2188
534,0.052241,0.0609139459038858,989,0.011784,0.1591890450684071,1593,0.0246,0.21777,2275
507,0.002863,0.13547385676804075,979,0.005218,0.20651131130799644,1585,0.01703,0.26134,2267
530,0.037632,0.06939593476131409,999,0.024403,0.11917618755716608,1560,0.004523,0.50116,2282
522,0.017592,0.08892693333344363,1006,0.038133,0.09554993085534054,1601,0.034595,0.15017,2293
518,0.011439,0.10004136818048001,984,0.007966,0.1819569959217331,1557,0.00386,0.54722,2289
509,0.00377,0.1284914524482879,962,0.001048,0.30203345299501594,1519,0.000276,0.83347,2256
521,0.015881,0.09161922121937276,945,0.000163,0.41135248284901643,1517,0.000227,0.85809,2239
526,0.026259,0.07872188529824783,990,0.012741,0.1548546539760021,1550,0.002533,0.59829,2277
518,0.011439,0.10004136818048001,1007,0.040545,0.09246325633583473,1575,0.010438,0.35256,2267
534,0.052241,0.0609139459038858,986,0.009392,0.17263202146860682,1604,0.039127,0.12314,2286
527,0.028861,0.07630927785866647,957,0.000615,0.3330936531441198,1533,0.000768,0.76307,2260
498,0.000707,0.16988549582495266,1006,0.038133,0.09554993085534054,1556,0.003609,0.54886,2288
532,0.044502,0.06505180923841214,995,0.018428,0.13429188775212894,1585,0.01703,0.26134,2282
534,0.052241,0.0609139459038858,984,0.007966,0.1819569959217331,1553,0.003059,0.59378,2204
510,0.004268,0.1250908756684736,992,0.014832,0.14640728029505454,1578,0.012181,0.34839,2265
514,0.007146,0.11208988336077409,997,0.02129,0.12658592461451013,1553,0.003059,0.59378,2235
532,0.044502,0.06505180923841214,1004,0.033659,0.10193759807570915,1582,0.014835,0.30422,2269
527,0.028861,0.07630927785866647,995,0.018428,0.13429188775212894,1598,0.030566,0.18239,2295
522,0.017592,0.08892693333344363,988,0.010923,0.16359693617424872,1565,0.006049,0.45153,2292
525,0.02388,0.0811894600154765,966,0.001548,0.27804984797236265,1552,0.002885,0.5952,2269
520,0.014267,0.09436879441500223,996,0.019844,0.1304018254689262,1578,0.012181,0.34839,2300
527,0.028861,0.07630927785866647,981,0.006171,0.19647964118820407,1553,0.003059,0.59378,2255
524,0.02167,0.08371250648363103,978,0.004839,0.21163004105402708,1579,0.012812,0.30817,2271
506,0.002501,0.13905581029067357,980,0.005703,0.20146093105263113,1587,0.01874,0.25879,2293
524,0.02167,0.08371250648363103,979,0.005218,0.20651131130799644,1521,0.000318,0.83168,2293
534,0.052241,0.0609139459038858,1006,0.038133,0.09554993085534054,1577,0.011537,0.34986,2279
524,0.02167,0.08371250648363103,1000,0.026039,0.11558202443498841,1549,0.002376,0.59962,2281
526,0.026259,0.07872188529824783,991,0.013703,0.15059400098504225,1607,0.044143,0.12065,2299
531,0.041003,0.06719778406910008,996,0.019844,0.1304018254689262,1572,0.008891,0.39839,2259
514,0.007146,0.11208988336077409,971,0.002533,0.2493023934405924,1566,0.006415,0.4501,2288
528,0.031587,0.07395111427328879,991,0.013703,0.15059400098504225,1561,0.004774,0.49948,2288
514,0.007146,0.11208988336077409,991,0.013703,0.15059400098504225,1601,0.034595,0.15017,2278
530,0.037632,0.06939593476131409,1003,0.031643,0.1052394915244936,1551,0.002709,0.5966,2283
532,0.044502,0.06505180923841214,979,0.005218,0.20651131130799644,1561,0.004774,0.49948,2283
532,0.044502,0.06505180923841214,994,0.017146,0.1382561561189221,1585,0.01703,0.26134,2247
526,0.026259,0.07872188529824783,980,0.005703,0.20146093105263113,1588,0.019605,0.25758,2285
515,0.008088,0.10898906461665049,973,0.003098,0.23821956795561378,1582,0.014835,0.30422,2284
492,0.000231,0.1955090947935819,997,0.02129,0.12658592461451013,1580,0.013493,0.30675,2282
524,0.02167,0.08371250648363103,968,0.00189,0.266378594648863,1527,0.000498,0.79927,2284
523,0.019568,0.08629150947747893,986,0.009392,0.17263202146860682,1596,0.028082,0.18432,2298
525,0.02388,0.0811894600154765,959,0.000756,0.3205363547882977,1582,0.014835,0.30422,2299
529,0.034503,0.07164685292425027,995,0.018428,0.13429188775212894,1577,0.011537,0.34986,2299
501,0.001176,0.157872837837039,983,0.007318,0.186727058016664,1515,0.000198,0.85989,2287
521,0.015881,0.09161922121937276,987,0.010134,0.16807804111208538,1552,0.002885,0.5952,2289
534,0.052241,0.0609139459038858,986,0.009392,0.17263202146860682,1578,0.012181,0.34839,2292
525,0.02388,0.0811894600154765,997,0.02129,0.12658592461451013,1542,0.001472,0.68557,2234
523,0.019568,0.08629150947747893,1014,0.06028,0.0728056174696529,1607,0.044143,0.12065,2298
535,0.056514,0.0589208016905911,970,0.002319,0.2549353721501601,1524,0.000406,0.80267,2193
514,0.007146,0.11208988336077409,996,0.019844,0.1304018254689262,1575,0.010438,0.35256,2262
516,0.009099,0.10594756054488935,983,0.007318,0.186727058016664,1566,0.006415,0.4501,2283
534,0.052241,0.0609139459038858,999,0.024403,0.11917618755716608,1615,0.059909,0.07469,2262
530,0.037632,0.06939593476131409,1004,0.033659,0.10193759807570915,1610,0.049684,0.09661,2297
531,0.041003,0.06719778406910008,1015,0.063715,0.0702681444955853,1606,0.042451,0.12152,2298
513,0.006334,0.11525026582437176,976,0.004013,0.22206934473661805,1604,0.039127,0.12314,2291
520,0.014267,0.09436879441500223,945,0.000163,0.41135248284901643,1528,0.00054,0.79821,2240
535,0.056514,0.0589208016905911,1001,0.027857,0.11206137253379161,1569,0.007588,0.40304,2298
530,0.037632,0.06939593476131409,964,0.001244,0.2899385501920277,1593,0.0246,0.21777,2290
528,0.031587,0.07395111427328879,1005,0.03579,0.09870788939133658,1597,0.029314,0.18339,2284
504,0.001879,0.1464013056895814,976,0.004013,0.22206934473661805,1516,0.000214,0.85899,2238
506,0.002501,0.13905581029067357,977,0.004388,0.21681633205714562,1552,0.002885,0.5952,2274
510,0.004268,0.1250908756684736,972,0.002811,0.2437300834521658,1557,0.00386,0.54722,2254
492,0.000231,0.1955090947935819,967,0.001722,0.2721863629482276,1531,0.000666,0.76548,2273
517,0.010187,0.10296509556568055,1004,0.033659,0.10193759807570915,1589,0.020539,0.22261,2271
522,0.017592,0.08892693333344363,1008,0.042959,0.08944736102149425,1588,0.019605,0.25758,2275
526,0.026259,0.07872188529824783,998,0.02282,0.12284409201506367,1575,0.010438,0.35256,2262
535,0.056514,0.0589208016905911,978,0.004839,0.21163004105402708,1547,0.002073,0.64148,2286
531,0.041003,0.06719778406910008,993,0.015952,0.14229463445134527,1578,0.012181,0.34839,2260
530,0.037632,0.06939593476131409,985,0.008669,0.17725848744970762,1548,0.002223,0.63986,2260
508,0.003275,0.1319524201119132,986,0.009392,0.17263202146860682,1579,0.012812,0.30817,2241
533,0.048258,0.06295740354060068,1015,0.063715,0.0702681444955853,1582,0.014835,0.30422,2289
535,0.056514,0.0589208016905911,980,0.005703,0.20146093105263113,1536,0.000971,0.72714,2297
532,0.044502,0.06505180923841214,965,0.001382,0.28396770626223383,1568,0.007169,0.44727,2300
514,0.007146,0.11208988336077409,975,0.00369,0.22738818989218357,1557,0.00386,0.54722,2299
507,0.002863,0.13547385676804075,973,0.003098,0.23821956795561378,1558,0.004082,0.54556,2180
521,0.015881,0.09161922121937276,987,0.010134,0.16807804111208538,1542,0.001472,0.68557,2299
511,0.004881,0.12175058188744681,977,0.004388,0.21681633205714562,1552,0.002885,0.5952,2289
535,0.056514,0.0589208016905911,988,0.010923,0.16359693617424872,1571,0.008412,0.40015,2288
535,0.056514,0.0589208016905911,1011,0.051058,0.08081874884681862,1576,0.010979,0.35135,2288
517,0.010187,0.10296509556568055,992,0.014832,0.14640728029505454,1517,0.000227,0.85809,2239
505,0.002143,0.14269829788659802,956,0.000556,0.33943400101766535,1569,0.007588,0.40304,2266
491,0.000191,0.19998290530061782,1010,0.048204,0.08362570274381714,1560,0.004523,0.50116,2292
497,0.000587,0.17400907450419242,995,0.018428,0.13429188775212894,1556,0.003609,0.54886,2293
521,0.015881,0.09161922121937276,986,0.009392,0.17263202146860682,1546,0.001944,0.64278,2243
522,0.017592,0.08892693333344363,1014,0.06028,0.0728056174696529,1573,0.009359,0.39689,2275
526,0.026259,0.07872188529824783,960,0.000843,0.3143227082258305,1603,0.037519,0.14832,2285
529,0.034503,0.07164685292425027,983,0.007318,0.186727058016664,1614,0.057732,0.07535,2296
535,0.056514,0.0589208016905911,996,0.019844,0.1304018254689262,1573,0.009359,0.39689,2260
526,0.026259,0.07872188529824783,1001,0.027857,0.11206137253379161,1607,0.044143,0.12065,2299
516,0.009099,0.10594756054488935,985,0.008669,0.17725848744970762,1569,0.007588,0.40304,2296
524,0.02167,0.08371250648363103,992,0.014832,0.14640728029505454,1590,0.021501,0.22131,2272
530,0.037632,0.06939593476131409,985,0.008669,0.17725848744970762,1519,0.000276,0.83347,2211
520,0.014267,0.09436879441500223,1008,0.042959,0.08944736102149425,1579,0.012812,0.30817,2296
530,0.037632,0.06939593476131409,1009,0.045482,0.08650170261383684,1612,0.053611,0.09518,2294
519,0.01275,0.09717605160425771,999,0.024403,0.11917618755716608,1555,0.00341,0.55038,2232
505,0.002143,0.14269829788659802,1005,0.03579,0.09870788939133658,1565,0.006049,0.45153,2280
526,0.026259,0.07872188529824783,987,0.010134,0.16807804111208538,1603,0.037519,0.14832,2300
535,0.056514,0.0589208016905911,972,0.002811,0.2437300834521658,1574,0.009869,0.35407,2291
520,0.014267,0.09436879441500223,1013,0.05705,0.07540939284217735,1611,0.051602,0.09602,2241
503,0.001616,0.15016478838205044,938,7.2e-05,0.45845306034348055,1580,0.013493,0.30675,2287
510,0.004268,0.1250908756684736,977,0.004388,0.21681633205714562,1564,0.005697,0.45301,2291
528,0.031587,0.07395111427328879,993,0.015952,0.14229463445134527,1607,0.044143,0.12065,2288
511,0.004881,0.12175058188744681,1016,0.067128,0.06779621344538382,1551,0.002709,0.5966,2294
526,0.026259,0.07872188529824783,998,0.02282,0.12284409201506367,1586,0.017872,0.25989,2238
527,0.028861,0.07630927785866647,1000,0.026039,0.11558202443498841,1549,0.002376,0.59962,2291
531,0.041003,0.06719778406910008,1006,0.038133,0.09554993085534054,1577,0.011537,0.34986,2269
524,0.02167,0.08371250648363103,982,0.00671,0.19156813642141995,1563,0.005377,0.49641,2295
528,0.031587,0.07395111427328879,1014,0.06028,0.0728056174696529,1527,0.000498,0.79927,2284
524,0.02167,0.08371250648363103,970,0.002319,0.2549353721501601,1543,0.001585,0.68419,2265
523,0.019568,0.08629150947747893,1005,0.03579,0.09870788939133658,1618,0.066798,0.07304,2290
531,0.041003,0.06719778406910008,999,0.024403,0.11917618755716608,1588,0.019605,0.25758,2295
524,0.02167,0.08371250648363103,997,0.02129,0.12658592461451013,1535,0.000895,0.72837,2267
529,0.034503,0.07164685292425027,1000,0.026039,0.11558202443498841,1584,0.016284,0.26259,2286
509,0.00377,0.1284914524482879,937,6.1e-05,0.46521773458796734,1557,0.00386,0.54722,2299
516,0.009099,0.10594756054488935,981,0.006171,0.19647964118820407,1570,0.008002,0.40158,2287
496,0.00049,0.1781919045355587,972,0.002811,0.2437300834521658,1510,0.000134,0.88401,2277
526,0.026259,0.07872188529824783,1007,0.040545,0.09246325633583473,1597,0.029314,0.18339,2294
522,0.017592,0.08892693333344363,967,0.001722,0.2721863629482276,1577,0.011537,0.34986,2294
532,0.044502,0.06505180923841214,989,0.011784,0.1591890450684071,1570,0.008002,0.40158,2287
535,0.056514,0.0589208016905911,996,0.019844,0.1304018254689262,1531,0.000666,0.76548,2278
530,0.037632,0.06939593476131409,999,0.024403,0.11917618755716608,1554,0.00322,0.55197,2256
523,0.019568,0.08629150947747893,975,0.00369,0.22738818989218357,1545,0.001831,0.64414,2297
522,0.017592,0.08892693333344363,1012,0.053995,0.07808020250936908,1579,0.012812,0.30817,2296
491,0.000191,0.19998290530061782,996,0.019844,0.1304018254689262,1560,0.004523,0.50116,2268
531,0.041003,0.06719778406910008,1001,0.027857,0.11206137253379161,1588,0.019605,0.25758,2275
506,0.002501,0.13905581029067357,996,0.019844,0.1304018254689262,1583,0.015542,0.30283,2290
522,0.017592,0.08892693333344363,954,0.000428,0.3522296143951197,1618,0.066798,0.07304,2285
530,0.037632,0.06939593476131409,993,0.015952,0.14229463445134527,1563,0.005377,0.49641,2230
493,0.000287,0.19109266493958718,944,0.00014,0.41804049157208395,1529,0.000576,0.76786,2286
534,0.052241,0.0609139459038858,1015,0.063715,0.0702681444955853,1606,0.042451,0.12152,2288
520,0.014267,0.09436879441500223,1001,0.027857,0.11206137253379161,1511,0.000146,0.88335,2248
531,0.041003,0.06719778406910008,989,0.011784,0.1591890450684071,1560,0.004523,0.50116,2246
510,0.004268,0.1250908756684736,957,0.000615,0.3330936531441198,1578,0.012181,0.34839,2262
530,0.037632,0.06939593476131409,989,0.011784,0.1591890450684071,1603,0.037519,0.14832,2295
531,0.041003,0.06719778406910008,1011,0.051058,0.08081874884681862,1600,0.033204,0.15109,2282
533,0.048258,0.06295740354060068,1003,0.031643,0.1052394915244936,1587,0.01874,0.25879,2259
532,0.044502,0.06505180923841214,978,0.004839,0.21163004105402708,1566,0.006415,0.4501,2258
519,0.01275,0.09717605160425771,980,0.005703,0.20146093105263113,1544,0.00172,0.64544,2286
522,0.017592,0.08892693333344363,997,0.02129,0.12658592461451013,1599,0.0319,0.15219,2296
528,0.031587,0.07395111427328879,1003,0.031643,0.1052394915244936,1581,0.014124,0.30552,2278
522,0.017592,0.08892693333344363,984,0.007966,0.1819569959217331,1559,0.004308,0.50272,2291
532,0.044502,0.06505180923841214,1007,0.040545,0.09246325633583473,1569,0.007588,0.40304,2251
535,0.056514,0.0589208016905911,1015,0.063715,0.0702681444955853,1566,0.006415,0.4501,2246
529,0.034503,0.07164685292425027,992,0.014832,0.14640728029505454,1584,0.016284,0.26259,2291
533,0.048258,0.06295740354060068,1001,0.027857,0.11206137253379161,1612,0.053611,0.09518,2279
511,0.004881,0.12175058188744681,947,0.000198,0.3980345242726012,1572,0.008891,0.39839,2289
531,0.041003,0.06719778406910008,1005,0.03579,0.09870788939133658,1567,0.006766,0.44869,2299
515,0.008088,0.10898906461665049,1005,0.03579,0.09870788939133658,1556,0.003609,0.54886,2263
532,0.044502,0.06505180923841214,993,0.015952,0.14229463445134527,1607,0.044143,0.12065,2269
524,0.02167,0.08371250648363103,956,0.000556,0.33943400101766535,1555,0.00341,0.55038,2262
489,0.000122,0.20910073511053187,1012,0.053995,0.07808020250936908,1597,0.029314,0.18339,2294
498,0.000707,0.16988549582495266,990,0.012741,0.1548546539760021,1545,0.001831,0.64414,2267
514,0.007146,0.11208988336077409,997,0.02129,0.12658592461451013,1547,0.002073,0.64148,2239
511,0.004881,0.12175058188744681,974,0.003392,0.2327719264074534,1560,0.004523,0.50116,2290
506,0.002501,0.13905581029067357,934,4e-05,0.48552290192907654,1528,0.00054,0.79821,2200
517,0.010187,0.10296509556568055,996,0.019844,0.1304018254689262,1564,0.005697,0.45301,2221
526,0.026259,0.07872188529824783,946,0.000178,0.4046831880700783,1524,0.000406,0.80267,2266
525,0.02388,0.0811894600154765,978,0.004839,0.21163004105402708,1589,0.020539,0.22261,2276
521,0.015881,0.09161922121937276,965,0.001382,0.28396770626223383,1557,0.00386,0.54722,2244
524,0.02167,0.08371250648363103,1008,0.042959,0.08944736102149425,1578,0.012181,0.34839,2265
507,0.002863,0.13547385676804075,993,0.015952,0.14229463445134527,1548,0.002223,0.63986,2285
532,0.044502,0.06505180923841214,975,0.00369,0.22738818989218357,1547,0.002073,0.64148,2239
512,0.005586,0.1184704339272214,1009,0.045482,0.08650170261383684,1585,0.01703,0.26134,2297
516,0.009099,0.10594756054488935,995,0.018428,0.13429188775212894,1565,0.006049,0.45153,2247
532,0.044502,0.06505180923841214,992,0.014832,0.14640728029505454,1566,0.006415,0.4501,2292
532,0.044502,0.06505180923841214,986,0.009392,0.17263202146860682,1527,0.000498,0.79927,2239
523,0.019568,0.08629150947747893,973,0.003098,0.23821956795561378,1612,0.053611,0.09518,2279
522,0.017592,0.08892693333344363,995,0.018428,0.13429188775212894,1557,0.00386,0.54722,2284
513,0.006334,0.11525026582437176,979,0.005218,0.20651131130799644,1570,0.008002,0.40158,2269
517,0.010187,0.10296509556568055,967,0.001722,0.2721863629482276,1539,0.00118,0.68915,2261
533,0.048258,0.06295740354060068,1008,0.042959,0.08944736102149425,1566,0.006415,0.4501,2293
522,0.017592,0.08892693333344363,963,0.001144,0.29596095314786397,1534,0.000821,0.72949,2271
515,0.008088,0.10898906461665049,973,0.003098,0.23821956795561378,1564,0.005697,0.45301,2221
525,0.02388,0.0811894600154765,988,0.010923,0.16359693617424872,1546,0.001944,0.64278,2248
526,0.026259,0.07872188529824783,1016,0.067128,0.06779621344538382,1585,0.01703,0.26134,2292
523,0.019568,0.08629150947747893,973,0.003098,0.23821956795561378,1499,5e-05,0.9229,2231
507,0.002863,0.13547385676804075,968,0.00189,0.266378594648863,1561,0.004774,0.49948,2298
529,0.034503,0.07164685292425027,970,0.002319,0.2549353721501601,1594,0.02572,0.18643,2296
517,0.010187,0.10296509556568055,975,0.00369,0.22738818989218357,1515,0.000198,0.85989,2257
532,0.044502,0.06505180923841214,984,0.007966,0.1819569959217331,1586,0.017872,0.25989,2300
